4,920,5.0,945173602
4,930,5.0,964538571
4,1025,4.0,945079232
4,1046,5.0,945173654
4,1073,4.0,945079483
4,1077,5.0,945173692
4,1080,5.0,986934696
4,1084,5.0,945079259
4,1086,5.0,964539723
4,1103,5.0,964539723
4,1136,5.0,986934625
4,1179,4.0,964539180
4,1188,5.0,964538500
4,1196,5.0,964538763
4,1197,5.0,964538763
4,1203,5.0,945174025
4,1213,4.0,945079729
4,1219,4.0,964539961
4,1225,4.0,964539326
4,1250,5.0,945174008
4,1259,4.0,964538728
4,1265,4.0,964622684
4,1266,4.0,986849037
4,1282,5.0,945079653
4,1283,5.0,945078690
4,1288,4.0,945079653
4,1291,4.0,964538763
4,1449,5.0,945079767
4,1466,4.0,945173492
4,1500,4.0,964622830
4,1517,4.0,945079790
4,1641,4.0,964622758
4,1719,4.0,945079956
4,1732,4.0,945079889
4,1733,5.0,945079143
4,1834,5.0,945174134
4,1883,4.0,964622642
4,1895,4.0,945629179
4,1914,4.0,964622714
4,1947,5.0,945079653
4,1967,5.0,945078967
4,1968,4.0,986934786
4,2076,4.0,945079052
4,2078,5.0,945079521
4,2109,4.0,986935016
4,2150,5.0,986934738
4,2174,5.0,964539855
4,2186,5.0,945174008
4,2203,4.0,945079729
4,2204,5.0,964540008
4,2351,4.0,945078467
4,2359,4.0,964622590
4,2390,5.0,945079164
4,2406,4.0,986935302
4,2467,4.0,945079858
4,2583,5.0,945078863
4,2599,5.0,964622684
4,2683,4.0,945079790
4,2692,5.0,945079013
4,2762,4.0,964539986
4,2791,5.0,964539628
4,2843,5.0,945078814
4,2858,5.0,964539140
4,2874,4.0,986935016
4,2921,4.0,945078708
4,2926,5.0,986934870
4,2997,4.0,986848610
4,3033,4.0,986936200
4,3044,5.0,945079920
4,3060,4.0,986934884
4,3083,5.0,964622487
4,3160,4.0,964539121
4,3176,4.0,964539771
4,3204,4.0,964539828
4,3255,4.0,964623306
4,3317,4.0,986934498
4,3365,5.0,964538329
4,3386,4.0,964539395
4,3408,4.0,986849238
4,3508,5.0,964538351
4,3851,5.0,986849180
4,3897,4.0,986934465
4,3967,4.0,986849164
4,3996,4.0,986849130
4,4021,4.0,986849180
4,4033,4.0,986849149
4,4034,5.0,986848753
4,4121,4.0,986934901
4,4239,5.0,986848685
4,4246,4.0,1007574542
4,4273,4.0,1007574470
4,4347,4.0,1007569586
4,4765,5.0,1007569445
4,4896,4.0,1007574532
4,4902,4.0,1007569465
4,4967,5.0,1007569424
5,1,4.0,847434962
5,21,4.0,847435238
5,34,4.0,847434881
5,36,4.0,847435292
5,50,4.0,847434881
5,58,5.0,847435238
5,110,4.0,847434880
5,232,4.0,847435292
5,247,5.0,847435337
5,261,4.0,847435238
5,290,5.0,847435311
5,296,5.0,847434748
5,367,4.0,847435129
5,457,4.0,847434801
5,474,4.0,847435337
5,475,5.0,847435311
5,527,5.0,847434960
5,531,4.0,847435258
5,588,4.0,847434801
5,590,5.0,847434747
5,594,5.0,847435238
5,595,5.0,847434832
5,596,5.0,847435292
6,2,4.0,845553522
6,3,5.0,845554296
6,5,5.0,845553938
6,6,4.0,845553757
6,7,4.0,845554264
6,11,4.0,845553489
6,15,4.0,845554505
6,16,4.0,845553819
6,17,4.0,845553559
6,22,5.0,845553875
6,24,4.0,845554397
6,26,4.0,845555362
6,32,4.0,845553426
6,34,4.0,845553354
6,36,5.0,845553726
6,41,4.0,845554962
6,43,4.0,845555607
6,46,4.0,845554551
6,47,4.0,845553317
6,54,4.0,845555402
6,60,4.0,845554263
6,61,4.0,845555454
6,62,4.0,845553660
6,76,4.0,845555317
6,86,5.0,845556131
6,89,4.0,845555124
6,92,4.0,845555454
6,93,4.0,845554584
6,95,4.0,845553559
6,104,4.0,845554349
6,110,5.0,845553283
6,112,4.0,845553994
6,141,4.0,845553586
6,145,4.0,845553966
6,146,4.0,845555607
6,150,4.0,845553110
6,151,4.0,845553586
6,158,4.0,845553660
6,160,5.0,845553457
6,168,5.0,845553695
6,195,4.0,845554455
6,207,4.0,845554024
6,210,4.0,845556310
6,212,4.0,845556181
6,216,4.0,845554099
6,222,4.0,845554024
6,225,4.0,845553381
6,230,5.0,845553966
6,236,4.0,845553559
6,237,4.0,845553875
6,248,5.0,845554263
6,250,4.0,845555588
6,252,4.0,845553619
6,257,5.0,845554176
6,261,4.0,845553695
6,262,5.0,845554551
6,271,4.0,845555249
6,274,4.0,845555151
6,276,4.0,845553907
6,277,5.0,845553844
6,281,4.0,845554320
6,292,4.0,845553253
6,304,4.0,845555546
6,314,5.0,845554603
6,315,4.0,845553522
6,316,5.0,845553174
6,317,4.0,845553457
6,318,5.0,845553200
6,329,4.0,845553200
6,333,5.0,845553757
6,337,5.0,845553586
6,339,4.0,845553253
6,340,4.0,845555265
6,349,5.0,845553146
6,350,5.0,845553489
6,351,4.0,845554455
6,353,4.0,845553726
6,354,4.0,845555402
6,355,4.0,845553819
6,356,5.0,845553200
6,361,4.0,845554376
6,364,5.0,845553317
6,367,4.0,845553317
6,368,5.0,845553726
6,370,4.0,845553794
6,377,5.0,845553317
6,380,4.0,845553110
6,415,4.0,845554420
6,432,5.0,845553489
6,434,4.0,845553200
6,440,4.0,845553457
6,450,4.0,845555024
6,454,4.0,845553283
6,457,5.0,845553174
6,468,4.0,845553907
6,469,4.0,845555477
6,474,4.0,845553522
6,475,4.0,845554099
6,477,4.0,845554141
6,480,5.0,845553200
6,491,4.0,845554141
6,500,5.0,845553354
6,508,4.0,845553586
6,515,4.0,845553794
6,516,4.0,845554908
6,542,4.0,845554524
6,553,5.0,845553559
6,569,4.0,845555342
6,587,5.0,845553381
6,588,5.0,845553146
6,590,5.0,845553109
6,593,4.0,845553174
6,594,4.0,845553819
6,595,5.0,845553174
6,597,4.0,845553354
6,609,4.0,845555342
6,616,5.0,845554062
6,631,4.0,845555265
6,637,4.0,845555046
6,647,4.0,845555151
6,700,4.0,845556147
6,708,4.0,845554376
6,709,5.0,845555249
6,711,4.0,845555317
6,736,5.0,845553619
6,780,5.0,845556915
6,783,5.0,845554584
6,802,4.0,845554584
6,830,5.0,845556222
6,835,4.0,845556194
6,838,4.0,845555514
6,848,4.0,845556340
6,852,4.0,845555694
6,986,4.0,845556475
6,991,4.0,845556808
6,996,4.0,845556323
6,1004,4.0,845556506
6,1006,4.0,845556694
6,1049,5.0,845556694
6,1061,4.0,845556860
6,1064,4.0,845556579
6,1082,4.0,845556278
7,1,4.5,1106635946
7,50,4.5,1106635993
7,150,4.5,1106635925
7,165,4.0,1106635987
7,260,5.0,1106635933
7,356,5.0,1106635915
7,466,5.0,1106635532
7,480,5.0,1106635917
7,593,5.0,1106635912
7,648,4.0,1106635981
7,750,4.0,1106636810
7,780,4.5,1106635943
7,924,4.0,1106712615
7,1101,4.0,1106635502
7,1196,4.0,1106635996
7,1208,4.0,1106635462
7,1210,4.0,1106635965
7,1219,5.0,1106635496
7,1220,4.5,1106635464
7,1240,5.0,1106712575
7,1270,5.0,1106635681
7,1584,5.0,1106635423
7,1610,4.0,1106635429
7,1917,4.0,1106635484
7,1954,4.5,1106635657
7,2019,5.0,1106713565
7,2529,5.0,1106635640
7,2671,4.5,1113542732
7,2762,4.5,1106635648
7,2858,4.0,1106712546
7,3114,4.5,1106635500
7,3408,4.5,1106712549
7,3869,5.0,1106635733
7,3916,4.0,1106636596
7,4018,4.0,1106712913
7,4306,4.0,1106635524
7,4370,4.5,1106712869
7,4886,4.0,1106636531
7,4896,4.0,1106636718
7,4963,4.0,1106636702
7,4993,4.5,1106636589
7,4995,4.5,1106636610
7,5445,4.0,1106636707
7,5618,5.0,1106713586
7,5816,4.5,1106635705
7,5952,4.5,1106636527
7,5989,4.0,1106636600
7,5991,4.5,1106712818
7,6333,4.0,1106636516
7,6365,4.0,1106712831
7,6539,4.5,1106636584
7,6863,4.5,1106712827
7,7143,4.5,1106636579
7,7153,4.0,1106636520
7,7445,4.0,1107473963
7,8207,4.5,1106713442
7,8528,4.5,1106636844
7,8636,4.5,1106636511
7,8798,4.5,1106636602
7,8908,4.5,1122333561
7,8949,4.0,1110757890
7,8957,4.0,1106636098
7,8961,4.0,1106636064
7,8984,4.0,1106636101
7,34319,4.5,1122333538
7,42002,4.5,1144806100
7,45499,4.0,1157949636
7,45517,4.5,1157066190
7,48783,4.5,1162163488
7,49272,4.5,1165876367
8,2,4.0,839463806
8,11,4.0,839463806
8,21,4.0,839463564
8,34,5.0,839463546
8,47,4.0,839463546
8,50,5.0,839463644
8,150,4.0,839463422
8,185,5.0,839463509
8,186,4.0,839463856
8,231,4.0,839463470
8,253,5.0,839463509
8,296,4.0,839463422
8,318,5.0,839463489
8,357,5.0,839463767
8,364,5.0,839463546
8,377,4.0,839463644
8,380,5.0,839463422
8,454,4.0,839463546
8,480,4.0,839463527
8,527,5.0,839463728
8,590,5.0,839463422
8,593,4.0,839463470
9,223,4.0,1044656650
9,922,4.0,1044657026
9,923,5.0,1044657026
9,1095,4.0,1044657088
9,1198,5.0,1044656716
9,1270,5.0,1044657088
9,1674,4.0,1044656650
9,2012,4.0,1044657237
9,2300,5.0,1044657072
9,4993,5.0,1044657051
9,5218,4.0,1044656811
9,5445,4.0,1044656792
9,5447,4.0,1044656836
9,5451,4.0,1044656836
9,5481,5.0,1044656836
9,5890,4.0,1044656792
9,5893,4.0,1044657144
9,5902,5.0,1044656934
9,5952,5.0,1044656908
9,5956,4.0,1044656962
9,5965,4.0,1044657185
9,6001,4.0,1044657072
10,588,4.0,1455306173
10,912,4.0,1455302254
10,1907,4.0,1455306183
10,3578,4.0,1455356591
10,4306,4.5,1455356595
10,4447,4.5,1455398321
10,4993,4.0,1455356385
10,4995,4.0,1455301798
10,5952,4.0,1455356588
10,6535,4.0,1455398379
10,6942,4.0,1455301621
10,7149,4.0,1455399533
10,7153,4.0,1455356347
10,7154,4.0,1455399087
10,7169,4.5,1455303046
10,7375,4.0,1455303057
10,7458,5.0,1455356656
10,8533,5.0,1455301847
10,8869,5.0,1455303064
10,31685,4.5,1455357602
10,33794,5.0,1455302031
10,40819,4.0,1455301745
10,49272,5.0,1455302162
10,49286,5.0,1455357502
10,51705,4.5,1455359663
10,58559,4.5,1455302113
10,63992,4.5,1455356863
10,68954,4.0,1455304158
10,69406,4.5,1455302747
10,71579,5.0,1455301869
10,79091,5.0,1455306124
10,81845,5.0,1455302591
10,88163,4.0,1455357504
10,91529,5.0,1455302120
10,92259,5.0,1455301553
10,94070,4.5,1455357387
10,95167,4.0,1455398177
10,95449,4.0,1455356885
10,96079,5.0,1455302172
10,103335,4.0,1455398111
10,103339,4.0,1455356177
10,104374,4.0,1455357653
10,106696,4.5,1455306204
10,109853,4.0,1455357656
10,112006,4.0,1455398144
10,113275,4.5,1455357698
10,113394,4.0,1455398275
10,136020,5.0,1455302192
10,137595,4.0,1455356898
10,140110,5.0,1455356776
11,6,5.0,902154266
11,36,4.0,902155135
11,110,5.0,902154266
11,150,5.0,902154266
11,170,4.0,902154621
11,292,4.0,902154383
11,318,4.0,902155070
11,349,5.0,902154342
11,356,5.0,901200263
11,380,4.0,902154431
11,457,5.0,902154316
11,474,4.0,902154431
11,480,4.0,902154383
11,511,4.0,902154514
11,529,5.0,902155043
11,589,4.0,902154266
11,593,5.0,902155102
11,648,4.0,902154514
11,733,4.0,902154431
11,736,4.0,902154542
11,780,4.0,902154487
11,1101,5.0,901200233
11,1210,4.0,902154266
11,1358,4.0,902155136
11,1408,5.0,902154383
11,1518,4.0,902154431
11,1552,4.0,902154458
11,1584,5.0,902155136
11,1586,4.0,902154487
11,1597,4.0,902154487
11,1604,4.0,902154647
11,1608,4.0,902154316
11,1693,5.0,902155102
11,1704,4.0,902155102
11,1721,5.0,902154989
11,1784,5.0,902155043
11,1840,4.0,901200111
11,1917,4.0,901200037
11,1918,4.0,901200070
11,1923,4.0,904510428
11,2028,5.0,902153951
12,39,4.0,1247264471
12,168,5.0,1247264411
12,222,5.0,1247263465
12,256,5.0,1247263375
12,261,4.5,1247263357
12,830,4.0,1247263452
12,838,5.0,1247264096
12,920,4.5,1247264114
12,1357,5.0,1247263404
12,1721,5.0,1247264463
12,2072,5.0,1247263670
12,2485,5.0,1247264406
12,2572,5.0,1247263689
12,2581,5.0,1247263444
12,2694,4.0,1247263398
12,2717,5.0,1247263428
12,3668,5.0,1247264220
12,3967,4.5,1247263471
12,4018,4.5,1247264420
12,5620,4.0,1247264417
12,6942,5.0,1247264138
12,8533,5.0,1247264151
12,40629,5.0,1247264192
12,63992,5.0,1247264457
13,47,5.0,987895819
13,1198,5.0,987456848
13,1590,4.0,987457086
13,1639,4.0,987456818
13,1721,4.0,987456818
13,2571,5.0,987457007
13,3300,4.0,987895952
13,3578,5.0,987895902
13,3624,4.0,987895902
13,3753,4.0,987895902
13,3793,4.0,987895902
13,3798,4.0,987895720
13,3827,4.0,987895952
13,3863,4.0,987896183
13,3897,4.0,987895582
13,3996,5.0,987895902
13,4011,5.0,987895651
13,4148,4.0,987895720
14,25,4.0,835441394
14,32,4.0,835441168
14,47,5.0,835441133
14,95,5.0,835441295
14,110,5.0,835441107
14,150,4.0,835440977
14,266,5.0,835441168
14,282,5.0,835441239
14,288,4.0,835441107
14,337,5.0,835441239
14,339,4.0,835441066
14,356,4.0,835441239
14,376,4.0,835441620
14,383,4.0,835441729
14,434,4.0,835441066
14,477,4.0,835441578
14,509,5.0,835441347
14,539,4.0,835441415
14,553,4.0,835441239
14,590,4.0,835440977
14,593,4.0,835441086
15,260,5.0,1510571946
15,296,4.0,1510571877
15,318,5.0,1510571866
15,356,5.0,1510571873
15,527,5.0,1510571982
15,589,5.0,1510572012
15,858,4.0,1510571941
15,1196,5.0,1510572645
15,1198,4.0,1510571989
15,1200,5.0,1510572775
15,1210,5.0,1510572653
15,1214,5.0,1510572684
15,1240,4.0,1510572646
15,1270,5.0,1510571953
15,1653,4.5,1510572798
15,2001,5.0,1299424826
15,2011,5.0,1510572060
15,2012,4.0,1510572114
15,2150,5.0,1299425040
15,2329,4.5,1510572005
15,2571,4.0,1510571744
15,2858,4.0,1510571751
15,2916,4.5,1510572872
15,3147,5.0,1510571797
15,3156,5.0,1510573324
15,3499,4.0,1510572526
15,3510,5.0,1299425097
15,3555,4.0,1299425208
15,3578,5.0,1510571768
15,3949,4.0,1510572144
15,4018,4.0,1299425113
15,4370,4.0,1510573239
15,4720,5.0,1510571736
15,4995,5.0,1510571789
15,5445,4.0,1510571793
15,5989,5.0,1510571938
15,33493,5.0,1510572900
15,48304,4.5,1510572550
15,48780,4.5,1510572075
15,64614,4.0,1510572137
15,69757,4.0,1299425345
15,71057,4.0,1510578034
15,84152,5.0,1510572834
15,84954,4.5,1510573398
15,97938,4.0,1510572473
15,101864,4.0,1510572902
15,104841,4.5,1510572095
15,105504,4.0,1510572616
15,109487,4.0,1510571878
15,111759,4.5,1510572026
15,112556,4.5,1510572466
15,122886,5.0,1510572679
15,134130,4.0,1510571883
15,134853,4.5,1510572481
15,152077,5.0,1510572535
15,166528,5.0,1510572789
16,50,4.0,1377476781
16,111,4.5,1377477446
16,293,4.0,1377477870
16,318,4.0,1377476766
16,319,4.0,1377476675
16,527,4.0,1377476787
16,541,4.5,1377477340
16,608,4.5,1377477406
16,678,4.0,1377477470
16,745,4.0,1377476943
16,750,4.5,1377476825
16,849,4.0,1377476589
16,913,4.0,1377477016
16,1089,4.0,1377477608
16,1136,4.0,1377476972
16,1147,4.0,1377477315
16,1148,4.0,1377476909
16,1193,4.0,1377476813
16,1197,4.0,1377477008
16,1199,5.0,1377477911
16,1203,4.0,1377476856
16,1207,4.0,1377476891
16,1208,4.0,1377477450
16,1214,4.0,1377477839
16,1222,4.5,1377477957
16,1223,4.0,1377477855
16,1230,4.0,1377477576
16,1247,4.0,1377477535
16,1252,4.5,1377476948
16,1260,4.0,1377476887
16,1261,4.0,1377476629
16,1267,4.0,1377477387
16,1276,4.0,1377477457
16,1299,4.0,1377477583
16,2019,4.0,1377476792
16,3000,4.0,1377477521
16,3108,4.0,1377476635
16,3683,4.0,1377477908
16,3741,4.0,1377477903
16,3949,4.0,1377477886
16,4226,4.5,1377476925
16,4973,4.0,1377476860
16,5618,4.5,1377476877
16,5782,4.0,1377477435
16,5971,4.0,1377477298
16,27611,4.0,1377477684
16,27773,4.0,1377477507
16,48394,4.0,1377477809
16,58559,4.5,1377476817
16,60069,4.0,1377477834
16,68954,4.0,1377477654
16,78499,4.5,1377477830
16,91529,4.5,1377477940
17,1,4.5,1305696483
17,47,4.0,1307262715
17,50,4.5,1305697013
17,110,4.5,1305696470
17,111,4.0,1326943208
17,260,5.0,1305696468
17,296,5.0,1305696455
17,318,5.0,1305696465
17,356,5.0,1305696457
17,480,4.5,1305696463
17,527,4.5,1305696664
17,589,4.5,1305696475
17,590,4.5,1305696492
17,592,4.5,1305696480
17,593,4.5,1305696461
17,750,4.5,1307262443
17,780,4.0,1305696486
17,858,5.0,1305696683
17,904,4.0,1307262274
17,1032,4.5,1305696325
17,1036,4.0,1305696741
17,1089,4.0,1307262280
17,1090,4.5,1322629080
17,1093,4.0,1305696318
17,1193,4.5,1305696771
17,1196,5.0,1305696635
17,1198,4.5,1305696619
17,1201,5.0,1305696878
17,1206,5.0,1322628945
17,1210,5.0,1305696490
17,1213,4.5,1305696699
17,1221,4.5,1305696752
17,1222,4.5,1305696870
17,1228,4.5,1326943248
17,1234,4.0,1305696795
17,1240,5.0,1305696931
17,1252,4.0,1307262291
17,1258,4.0,1322628838
17,1259,4.0,1305696786
17,1263,4.0,1305696254
17,1270,4.5,1305696846
17,1291,4.0,1305696691
17,1405,4.0,1305696277
17,1732,5.0,1322629209
17,1967,4.0,1305696313
17,2005,4.0,1305696258
17,2028,4.5,1305696726
17,2194,4.0,1305696788
17,2329,4.5,1305696670
17,2502,4.5,1322629245
17,2571,5.0,1305696756
17,2762,4.0,1305696835
17,2858,4.0,1322628761
17,2959,4.5,1305696867
17,3039,4.5,1305696285
17,3147,4.5,1322629233
17,3263,4.0,1305696358
17,3508,4.0,1305696721
17,3681,4.5,1307262300
17,3949,4.5,1322629083
17,4226,4.0,1305696762
17,4571,4.0,1305696310
17,4993,4.5,1305696817
17,5618,5.0,1322628751
17,5782,4.0,1305696779
17,5952,5.0,1305696823
17,5971,4.0,1326943200
17,6016,4.5,1322628668
17,6350,5.0,1322628881
17,7099,5.0,1322628786
17,7153,4.5,1305696820
17,7482,4.0,1305696864
17,27773,4.0,1322628790
17,31658,4.5,1322629178
17,33794,4.0,1305696851
17,48394,4.5,1322629142
17,48516,4.0,1305696748
17,58559,4.5,1305696675
17,68157,4.0,1305696894
17,68358,4.5,1322629267
17,78499,4.0,1305696624
17,79132,4.5,1305696716
17,80463,4.0,1305696734
17,82459,4.0,1305696644
18,6,4.0,1460138360
18,16,4.5,1461311583
18,32,4.0,1455209840
18,36,4.0,1455617478
18,47,4.5,1455050013
18,50,5.0,1455049343
18,110,4.5,1455050170
18,111,4.0,1458516249
18,163,4.0,1455748933
18,165,4.0,1455209902
18,180,4.0,1455617692
18,223,4.0,1455617470
18,235,4.5,1455529905
18,260,4.0,1455049368
18,288,4.0,1455617466
18,293,4.5,1455050049
18,296,4.0,1455050745
18,318,5.0,1455049328
18,329,4.0,1455231677
18,337,4.0,1455748833
18,356,4.5,1455050112
18,431,4.0,1462138790
18,508,4.0,1455749987
18,527,4.5,1455050006
18,541,4.0,1456745325
18,555,4.0,1504907725
18,589,4.5,1455209793
18,590,4.0,1455209837
18,593,4.5,1455050067
18,608,4.5,1455050069
18,745,4.0,1460242118
18,778,4.5,1455050179
18,780,4.0,1455209824
18,858,4.0,1455050024
18,904,4.5,1455050080
18,908,4.0,1455748398
18,913,4.0,1517525849
18,919,4.0,1455748544
18,923,5.0,1455059762
18,924,4.0,1458516291
18,1036,4.0,1455618103
18,1080,4.5,1455231152
18,1086,4.0,1473368992
18,1089,4.0,1455051391
18,1095,4.0,1502911292
18,1136,4.5,1455210625
18,1148,4.5,1455050359
18,1193,4.5,1517686025
18,1196,4.0,1455209805
18,1198,4.0,1455049377
18,1201,5.0,1455051405
18,1203,5.0,1455050107
18,1206,4.5,1455050357
18,1207,4.5,1455050736
18,1209,5.0,1455050528
18,1210,4.5,1455209798
18,1212,4.5,1455059742
18,1213,4.5,1455050000
18,1214,4.0,1455050629
18,1219,4.5,1455050177
18,1221,5.0,1460242083
18,1222,4.5,1455050183
18,1223,4.5,1455050616
18,1227,4.5,1485097725
18,1234,4.5,1455820726
18,1240,4.0,1455618100
18,1245,4.0,1503000947
18,1246,4.0,1455618445
18,1247,4.5,1455050172
18,1252,4.0,1457565435
18,1260,4.0,1455059781
18,1270,4.0,1455748627
18,1276,4.0,1456438623
18,1291,4.0,1455059809
18,1356,4.5,1455231686
18,1371,4.0,1455617646
18,1374,4.5,1456958429
18,1466,4.0,1476901312
18,1617,4.0,1459375071
18,1704,4.0,1455050003
18,1721,4.0,1455748443
